Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
18100000,0.23730911,139.55509065550908,4.1557326,5.915468777212517,5.915468777212517,1.285176,0.09472898,2.9253211e-05,0.119502075,0.00049657683,1.0
18200000,0.23480251,139.74220963172806,4.271836,5.964197488672915,5.964197488672915,1.122226,0.09707338,2.77523e-05,0.11850146,0.0004716116,1.0
18300000,0.22876872,135.20945945945945,4.3974752,6.273212052218104,6.273212052218104,1.1621484,0.09675427,2.6245352e-05,0.117496856,0.00044654604,1.0
18400000,0.20526761,136.88,4.45786,6.512506404078632,6.512506404078632,0.9600275,0.09771044,2.474741e-05,0.116498224,0.00042163036,1.0
18500000,0.20045277,133.63783783783785,4.5509887,6.4041344706879055,6.4041344706879055,1.0656368,0.09584965,2.3254874e-05,0.11550319,0.00039680436,1.0
18600000,0.2056339,133.15281501340482,4.7622976,6.529433841964395,6.529433841964395,1.0036203,0.096887104,2.1750306e-05,0.11450014,0.00037177847,1.0
18700000,0.21690856,140.485835694051,4.3382425,5.9493054361386015,5.9493054361386015,1.2184081,0.09786744,2.0246665e-05,0.11349771,0.00034676792,1.0
18800000,0.23003277,141.45014245014244,4.2424436,5.947081400277862,5.947081400277862,1.095688,0.096560806,1.8751733e-05,0.11250111,0.0003219022,1.0
18900000,0.224975,134.50474898236092,4.621981,6.359156699316086,6.359156699316086,1.1570789,0.09570149,1.725589e-05,0.111503854,0.00029702132,1.0
19000000,0.22325583,136.57729138166894,4.539778,6.494761800968541,6.494761800968541,1.0258905,0.09802697,1.5758515e-05,0.1105056,0.00027211505,1.0
19100000,0.24227513,135.1436388508892,4.56539,6.399848357322034,6.399848357322034,1.0337756,0.09622956,1.4256926e-05,0.10950456,0.00024713858,1.0
19200000,0.22904156,125.47924528301887,4.9985394,6.895925885840537,6.895925885840537,0.92776346,0.09576855,1.2754159e-05,0.108502716,0.00022214251,1.0
19300000,0.22180785,126.5338441890166,5.0828543,6.8599472187022315,6.8599472187022315,1.0440696,0.09832004,1.1251693e-05,0.10750108,0.00019715152,1.0
19400000,0.21900816,133.72064777327935,4.656166,6.411396980748163,6.411396980748163,1.1075536,0.095782414,9.75758e-06,0.10650501,0.0001722995,1.0
19500000,0.22014855,132.7336956521739,4.657172,6.416058584288492,6.416058584288492,1.2474337,0.09710358,8.251824e-06,0.105501145,0.00014725371,1.0
19600000,0.20337135,130.0651890482399,4.9151587,6.80113708438665,6.80113708438665,0.97438186,0.09742728,6.7484384e-06,0.10449889,0.00012224738,1.0
19700000,0.20021346,134.45687331536388,4.666765,6.587713108992962,6.587713108992962,0.98001856,0.09832194,5.247474e-06,0.10349825,9.7281336e-05,1.0
19800000,0.20716663,131.86915887850466,4.6069365,6.485192855705818,6.485192855705818,1.1709156,0.097097434,3.7454838e-06,0.10249695,7.229824e-05,1.0
19900000,0.20625007,131.98271276595744,4.568743,6.265842606779188,6.265842606779188,1.2984082,0.09702702,2.2482482e-06,0.10149875,4.7394205e-05,1.0
20000000,0.19869842,134.68279569892474,4.439041,6.301164166651346,6.301164166651346,1.2283897,0.09533061,7.428295e-07,0.100495145,2.235407e-05,1.0
