Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
20300000,0.49996153,359.7113402061856,-0.5430767,-2.330509663549895,-2.330509663549895,475.15472,0.069794156,0.00023924652,0.2594977,0.0039894665,1.0
20400000,0.5108345,345.5827586206897,-0.14740108,-2.2905907363727174,-2.2905907363727174,0.5932436,0.06891218,0.00023894943,0.25929964,0.003984525,1.0
20500000,0.5585084,397.4,-0.4095993,-4.756707583746267,-4.756707583746267,0.25173625,0.07256971,0.00023864958,0.2590997,0.003979537,1.0
20600000,0.4950025,358.9247311827957,-0.4499554,-2.7185471552040648,-2.7185471552040648,0.23663485,0.070875,0.00023835059,0.2589004,0.003974564,1.0
20700000,0.50042593,370.53076923076924,-0.29538667,-3.293929243439678,-3.293929243439678,0.21922155,0.070100896,0.00023804724,0.25869817,0.0039695185,1.0
20800000,0.43116388,393.701244813278,-1.318464,-4.824009603237215,-4.824009603237215,137.97842,0.06693412,0.0002377505,0.25850034,0.0039645825,1.0
20900000,0.42736784,367.8333333333333,-0.43823805,-2.958823800404021,-2.958823800404021,0.20004416,0.07006475,0.00023745306,0.25830203,0.0039596357,1.0
21000000,0.51739866,381.98091603053433,-0.524621,-3.961008808710648,-3.961008808710648,0.28154436,0.06671551,0.00023715266,0.25810173,0.0039546383,1.0
21100000,0.47953844,374.03891050583655,-0.36651808,-2.925293078247443,-2.925293078247443,0.2309952,0.07076976,0.00023684703,0.25789803,0.0039495546,1.0
21200000,0.43681592,365.6797153024911,-0.33494073,-3.281791146248049,-3.281791146248049,6.1916456,0.06753462,0.00023654819,0.2576988,0.0039445846,1.0
21300000,0.50078094,374.7581227436823,-1.1509873,-2.5127292141100788,-2.5127292141100788,314.96896,0.06815713,0.00023625446,0.25750297,0.003939699,1.0
21400000,0.4716117,372.85114503816794,-0.10800076,-3.085814407439727,-3.085814407439727,0.29860234,0.067366555,0.0002359512,0.2573008,0.003934654,1.0
21500000,0.56545913,391.4573643410853,-0.46711582,-4.579008985166402,-4.579008985166402,0.527081,0.06846887,0.00023564727,0.25709814,0.003929599,1.0
21600000,0.667875,387.1115384615385,-1.2872112,-3.599238569976068,-3.599238569976068,90.46771,0.06797387,0.00023534974,0.2568998,0.003924649,1.0
21700000,0.7322193,338.38214285714287,0.13313374,-1.3315522232599426,-1.3315522232599426,0.89569175,0.085208654,0.00023505134,0.25670087,0.0039196867,1.0
21800000,0.69087076,372.7399267399267,0.022995908,-3.1606374225195717,-3.1606374225195717,0.25587165,0.069121204,0.00023474642,0.2564976,0.003914614,1.0
21900000,0.64670724,389.8174603174603,-0.5974317,-4.302185138105875,-4.302185138105875,0.15150908,0.071515985,0.00023444719,0.25629812,0.003909637,1.0
22000000,0.6962092,403.19140625,-0.77972615,-5.728685634919241,-5.728685634919241,0.22823822,0.07047335,0.00023414628,0.25609753,0.0039046323,1.0
22100000,0.624097,386.019305019305,-0.48547348,-4.1837839434926325,-4.1837839434926325,0.32028544,0.069443315,0.0002338515,0.25590098,0.003899729,1.0
22200000,0.6080552,375.56538461538463,-0.6112258,-3.8215686277701306,-3.8215686277701306,0.21202447,0.07280551,0.0002335484,0.25569892,0.0038946879,1.0
22300000,0.66426754,365.4259259259259,-0.19161154,-3.25999204924813,-3.25999204924813,0.5741173,0.07020416,0.00023325095,0.2555006,0.00388974,1.0
22400000,0.6366817,359.6290909090909,-0.1594903,-3.0873285394907,-3.0873285394907,0.35469803,0.067958936,0.0002329538,0.25530252,0.0038847972,1.0
22500000,0.5905018,408.62083333333334,-0.5397235,-4.949963843822479,-4.949963843822479,0.20338418,0.06890263,0.0002326491,0.25509942,0.0038797297,1.0
22600000,0.49138317,374.61785714285713,-0.40462035,-3.02622253586139,-3.02622253586139,0.24290273,0.06796152,0.00023234311,0.2548954,0.0038746395,1.0
22700000,0.6646764,345.05594405594405,-0.10261389,-1.7846498035571792,-1.7846498035571792,0.25840408,0.07220778,0.0002320472,0.25469813,0.0038697175,1.0
22800000,0.60596466,353.05882352941177,0.04448425,-2.3849038655102692,-2.3849038655102692,0.18999389,0.07157624,0.00023174887,0.25449923,0.003864755,1.0
22900000,0.58296037,394.0617760617761,-0.68690675,-4.799373791973793,-4.799373791973793,0.21007758,0.070243284,0.00023144776,0.25429848,0.0038597474,1.0
23000000,0.61271507,401.63953488372096,-0.69833654,-4.3952804285599045,-4.3952804285599045,0.18988423,0.06875902,0.00023114737,0.25409824,0.0038547502,1.0
23100000,0.67375964,377.84674329501917,-0.3109169,-4.096716069623276,-4.096716069623276,0.29136813,0.06869596,0.0002308526,0.25390175,0.0038498477,1.0
23200000,0.7192784,351.20284697508896,-0.32833707,-2.021285910358208,-2.021285910358208,0.21796808,0.069912136,0.00023055307,0.253702,0.0038448654,1.0
23300000,0.65463185,344.65277777777777,-0.28955105,-2.7955359327348157,-2.7955359327348157,0.2797092,0.07264618,0.00023025282,0.25350183,0.0038398707,1.0
23400000,0.6351365,367.7242647058824,-0.28588164,-2.7935104344916692,-2.7935104344916692,0.19856063,0.069923624,0.00022994941,0.25329956,0.003834824,1.0
23500000,0.5459793,373.79026217228466,-0.44034132,-2.943712898631221,-2.943712898631221,0.15940973,0.06891203,0.0002296514,0.25310093,0.0038298673,1.0
23600000,0.6261396,371.5238095238095,-0.1196038,-3.053158726829749,-3.053158726829749,0.25216356,0.06878568,0.00022935102,0.25290066,0.0038248715,1.0
23700000,0.55984175,364.39463601532566,-0.12547366,-2.49632502093169,-2.49632502093169,0.30047062,0.068408415,0.00022904997,0.25269997,0.003819864,1.0
23800000,0.4832159,352.2390572390572,0.12580806,-1.8485730497855437,-1.8485730497855437,0.21549182,0.06837599,0.00022875023,0.25250012,0.003814878,1.0
23900000,0.47526404,355.8131868131868,-0.20398015,-2.7735083545926664,-2.7735083545926664,0.31872734,0.07009941,0.00022845103,0.25230065,0.0038099012,1.0
24000000,0.5384654,403.8,-0.78717923,-5.314621250033379,-5.314621250033379,0.1985581,0.06847983,0.00022814766,0.25209844,0.0038048557,1.0
24100000,0.51370263,392.4516129032258,-0.53737915,-4.042579963082267,-4.042579963082267,0.21054086,0.07032387,0.00022785213,0.25190142,0.0037999398,1.0
24200000,0.56570894,397.0972762645914,-0.830598,-5.44262668502097,-5.44262668502097,0.2332188,0.067999884,0.00022754955,0.2516997,0.0037949067,1.0
24300000,0.5323257,325.1027397260274,-0.88298696,-0.8143957512972712,-0.8143957512972712,644.61847,0.071093835,0.0002272514,0.25150093,0.0037899476,1.0
24400000,0.5546715,351.18374558303884,-0.44666168,-2.3581795867256057,-2.3581795867256057,50.797947,0.06926109,0.00022694998,0.25129992,0.0037849334,1.0
24500000,0.5466494,359.1060070671378,0.12915999,-2.4116624950411474,-2.4116624950411474,0.26775467,0.06856576,0.000226651,0.25110066,0.003779961,1.0
24600000,0.4554304,350.2331081081081,-0.052374147,-2.3675566571278606,-2.3675566571278606,0.4163326,0.0704239,0.00022635062,0.2509004,0.0037749643,1.0
24700000,0.5389232,362.0559701492537,-0.32082394,-3.0064005059982413,-3.0064005059982413,0.24587949,0.07074844,0.00022605094,0.25070065,0.0037699798,1.0
